,ID,SMILES,Group,Source,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio
7130,7131,CC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC2CCCCC2)NC(=O)[C@H](Cc2ccc(OC)cc2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7131,7132,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(Cc2ccc(F)cc2)NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5454545454545454,0.8181818181818182
7132,7133,CCC[C@@H]1NC(=O)[C@@H](Cc2ccc(F)cc2)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(Cc2ccc(F)cc2)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7133,7134,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccc(F)cc2)NC(=O)C(Cc2ccccc2)NC1=O,0.5454545454545454,0.8181818181818182
7134,7135,COc1ccc(C[C@@H]2NC(=O)[C@@H](Cc3ccc(F)cc3)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(C)=O)[C@@H](C)OC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC(C)C)NC2=O)cc1,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(Cc2ccc(F)cc2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7135,7136,COc1ccc(C[C@@H]2NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(C)=O)[C@@H](C)OC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc3ccccc3)NC2=O)cc1,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7136,7137,CC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC2CCCCC2)NC(=O)[C@H](Cc2ccc(F)cc2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)C(Cc2ccc(F)cc2)NC(=O)C(C)NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7137,7138,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccc(F)c(F)c2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(Cc2ccc(F)cc2)NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC1=O,0.5454545454545454,0.8181818181818182
7138,7139,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2ccc(F)c(F)c2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(Cc2ccccc2)NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccc(F)cc2)NC1=O,0.5454545454545454,0.8181818181818182
7139,7140,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(F)c(F)c2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccc(F)cc2)NC(=O)C(Cc2ccccc2)NC1=O,0.5454545454545454,0.8181818181818182
7140,7141,CCC[C@@H]1NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC(C)C)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)NC1=O,0.5454545454545454,0.8181818181818182
7141,7142,CCC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)C(C)NC(=O)C(C)NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7142,7143,COc1ccc(C[C@@H]2NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(C)=O)[C@@H](C)OC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc3ccc(F)c(F)c3)NC2=O)cc1,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(C)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccc(F)cc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7143,7144,CCC[C@@H]1NC(=O)[C@@H](CC)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc2ccc(F)cc2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc2ccc(F)cc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7144,7145,CC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc2cccc3ccccc23)NC(=O)[C@H](CC(C)C)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc2cccc3ccccc23)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7145,7146,CC[C@@H]1NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc2ccc(F)c(F)c2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccc(F)cc2)NC(=O)C(C)NC1=O,0.5454545454545454,0.8181818181818182
7146,7147,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(CCc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7147,7148,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2ccc(F)c(F)c2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(Cc2ccc(F)cc2)NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccc(F)cc2)NC1=O,0.5454545454545454,0.8181818181818182
7148,7149,CCC[C@@H]1NC(=O)[C@@H](CCC)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc2cccc3ccccc23)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc2cccc3ccccc23)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7149,7150,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(F)cc2)NC(=O)C(Cc2ccc(F)cc2)NC(=O)CCOC(=O)C2CCCN2C1=O,0.5454545454545454,0.8181818181818182
7150,7151,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccc(F)c(F)c2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(F)cc2)NC(=O)CCOC(=O)C2CCCN2C1=O,0.5454545454545454,0.8181818181818182
7151,7152,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(F)c(F)c2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccc(F)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCOC(=O)C2CCCN2C1=O,0.5454545454545454,0.8181818181818182
7152,7153,CC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC2CCCCC2)NC(=O)[C@H](CCc2ccccc2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)C(CCc2ccccc2)NC(=O)C(C)NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7153,7154,CCC[C@@H]1NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C)NC1=O,0.5454545454545454,0.8181818181818182
7154,7155,CCC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CCC)NC(=O)[C@H](CC(C)C)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7155,7156,CCC[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(Cc2ccccc2)NC1=O,0.5454545454545454,0.8181818181818182
7156,7157,COc1ccc(C[C@@H]2NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(C)=O)[C@@H](C)OC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc3ccc(F)c(F)c3)NC2=O)cc1,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccc(F)cc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7157,7158,CCC[C@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(Cc2ccc(O)cc2)NC1=O,0.5454545454545454,0.8181818181818182
7158,7159,CCC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC2CCCCC2)NC(=O)[C@H](Cc2ccc(OC)cc2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7159,7160,CC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc2cccc3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2cccc3ccccc23)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7160,7161,CC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc2cccc3ccccc23)NC(=O)[C@H](Cc2ccc(OC)cc2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(C)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2cccc3ccccc23)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
7161,7162,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(CCc2ccccc2)NC(=O)C(Cc2ccc(F)cc2)NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7162,7163,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccc(F)cc2)NC(=O)C(CCc2ccccc2)NC1=O,0.5454545454545454,0.8181818181818182
7163,7164,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC2CCCCC2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)NC1=O,0.5454545454545454,0.8181818181818182
7164,7165,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC2CCCCC2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)C(C)NC(=O)C(C)NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7165,7166,CC[C@@H]1NC(=O)[C@@H](CC)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC2CCCCC2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)C(C)NC(=O)C(C)NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7166,7167,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccc(F)c(F)c2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc2ccc(F)c(F)c2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(Cc2ccc(F)cc2)NC(=O)CCOC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(Cc2ccc(F)cc2)NC1=O,0.5454545454545454,0.8181818181818182
7167,7168,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCOC(=O)C2CCCN2C1=O,0.5454545454545454,0.8181818181818182
7168,7169,CCC[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC2CCCCC2)NC(=O)[C@H](Cc2ccc(F)cc2)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CCCCCC1NC(=O)C(Cc2ccc(F)cc2)NC(=O)C(C)NC(=O)CC(C)OC(=O)C2CCCN2C(=O)C(C)NC(=O)C(C)N(C)C1=O,0.5454545454545454,0.8181818181818182
7169,7170,CCC[C@@H]1NC(=O)[C@@H](Cc2cccc3ccccc23)NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(C)=O)[C@@H](C)OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](CC(C)C)NC1=O,Peptide,CycPeptMPDB,22,4,2,6,C1CNCCNCCNCCNCCNCCNCCOC1,CC1CC(=O)NC(Cc2cccc3ccccc23)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N2CCCC2C(=O)O1,0.5454545454545454,0.8181818181818182
